116 201 160,3268 32,12361 69,14142
116 202 164,3158 33,60711 37,08118
116 203 192,4065 32,85573 11,64319
116 204 288,1391 33,0253 -79,45605
116 205 255,1941 21,63797 77,92763
116 206 261,472 53,24156 47,67958
116 207 330,9165 12,14676 83,60564
116 208 218,6585 33,69005 145,2931
116 209 194,4338 32,36163 139,8093
116 210 189,5843 28,44292 123,0343
116 211 176,1835 32,98927 104,5409
116 212 176,9028 30,98359 86,50887
116 213 175,7686 31,8509 74,01978
116 214 196,488 32,20512 52,38174
116 215 268,0629 32,20512 -54,24908
116 216 275,5739 20,80085 84,12692
116 217 354,1957 13,13179 85,3709
116 218 208,6234 119,0545 173,3967
116 219 258,7786 63,35427 169,1007
116 220 244,6827 32,66525 144,3167
116 221 222,9717 63,35427 136,0625
116 222 213,2234 32,44012 127,1936
116 223 201,9146 32,44012 114,7063
116 224 194,4866 36,59349 100,8192
116 225 188,1048 32,50086 86,89629
116 226 195,6627 32,20512 76,4979
116 227 202,6248 33,0253 43,74576
116 228 218,4025 33,0253 11,10356
116 229 245,9577 31,8509 6,180156
116 230 265,9549 38,70733 4,840841
116 231 292,7196 21,14362 85,67017
116 232 379,173 13,15079 141,1033
116 233 371,6535 10,90882 86,44006
116 234 282,8236 63,35427 150,3837
116 235 270,0853 32,66525 142,4274
116 236 252,683 63,35427 135,836
116 237 241,5568 33,69005 129,0357
116 238 225,2808 63,50293 119,7883
116 239 221,4055 31,45667 110,0615
116 240 207,6647 32,50086 98,43327
116 241 212,205 36,59349 88,02434
116 242 217,3098 38,70733 78,81401
116 243 223,4887 38,70733 67,65555
116 244 230,1802 32,20512 43,33136
116 245 256,5984 32,85573 27,23499
116 246 270,4843 38,70733 20,38721
116 247 316,5182 41,65306 86,2473
116 248 391,0211 13,71628 113,228
116 249 395,1514 12,57244 87,44475
117 0 267,1614 140,3629 -175,1389
117 1 298,6888 -169,0749 -172,5252
117 2 275,9467 -169,0749 -170,5872
117 3 210,1375 -169,0749 -147,7601
117 4 205,3983 -171,4076 -85,17482
117 5 207,9745 -170,7067 -68,63462
117 6 226,8749 175,7298 -37,00861
117 7 240,2698 -178,8766 -11,49387
117 8 205,4432 7,447215 -80,18314
117 9 212,6168 7,330129 -73,18401
117 10 219,2414 2,201226 -65,85107
117 11 228,3747 -4,814342 -59,77636
117 12 239,0596 21,60683 -42,68967
117 13 259,9102 -1,401653 -28,27095
117 14 273,7031 29,71363 -20,57634
117 15 294,6271 47,59871 -16,30452
117 16 316,6664 -1,974867 -13,31515
117 17 332,5898 -4,192131 -11,14216
117 18 182,5676 -171,4076 -83,97311
117 19 186,2007 -170,7067 -62,05104
117 20 185,3273 7,447215 -87,4225
117 21 188,5404 7,447215 -78,70003
117 22 196,728 7,330129 -70,79554
117 23 201,5983 2,414921 -62,88429
117 24 212,7812 -6,172729 -40,32721
117 25 232,5749 7,447215 -10,57205
117 26 250,7561 3,456551 -6,326635
117 27 272,4688 -3,605055 -4,481264
117 28 288,8364 -6,172729 -3,687005
117 29 313,799 -1,974867 -3,105263
117 30 425,0145 11,35631 -87,94801
117 31 153,9433 -170,7978 -103,5837
117 32 163,0443 -170,7978 -36,09264
117 33 179,0313 -172,6494 -12,3566
117 34 169,0752 138,7648 -145,0699
117 35 161,556 -170,7067 -78,95976
117 36 175,1745 177,2201 -47,04726
117 37 163,7528 7,253174 -86,77853
117 38 170,952 3,239665 -77,69007
117 39 174,4186 7,447215 -67,23838
117 40 184,2921 0,9050379 -58,95556
117 41 239,495 -1,892275 64,30853
117 42 256,0282 -3,605055 25,89454
117 43 270,8419 -6,172729 15,57655
117 44 290,593 19,9006 11,2257
117 45 409,7171 48,64922 -87,93126
117 46 135,336 -170,7978 -118,0997
117 47 144,7605 175,3393 -60,75443
117 48 164,966 82,7254 -29,17288
117 49 144,801 48,15202 -87,17065
117 50 147,6756 2,201226 -73,40556
117 51 156,4932 -4,814342 -62,18589
117 52 164,8201 54,13433 -53,80519
117 53 259,5084 -1,401653 80,81993
117 54 268,5943 -1,974867 48,85455
117 55 280,1833 19,9006 32,63051
117 56 296,3084 23,98202 25,01017
117 57 403,4412 12,6314 -36,62681
117 58 385,6218 19,28922 -87,44986
117 59 116,5503 161,4443 -124,3515
117 60 110,0623 148,3385 -110,4381
117 61 104,4753 148,3385 -94,5068
117 62 113,0962 -179,5273 -38,93437
117 63 135,9915 152,286 -10,07919
117 64 152,4946 -171,0274 -5,7918
117 65 125,7364 10,24311 -85,30411
117 66 130,4538 7,447215 -69,54037
117 67 140,1255 -1,892275 -56,52208
117 68 152,3735 -4,843996 -46,08469
117 69 310,4846 23,98202 54,92969
117 70 362,0664 13,25736 -87,12344
117 71 102,5568 138,7648 -133,1695
117 72 92,34823 148,3385 -117,8212
117 73 84,41701 140,3629 -97,35245
117 74 138,9056 -171,5279 53,82394
117 75 157,522 -172,5686 22,72281
117 76 104,1238 10,24311 -83,42113
117 77 110,8464 -4,814342 -61,20004
117 78 121,5692 21,60683 -46,72663
117 79 137,4565 1,005026 -37,47387
117 80 152,7119 50,53154 -30,00791
117 81 170,5309 -3,784394 -25,55418
117 82 336,7411 23,98202 141,8241
117 83 358,5123 12,34715 -102,4581
117 84 356,2379 12,36915 -139,4646
117 85 348,6645 37,4995 -86,24393
117 86 89,33119 139,5739 -145,6745
117 87 72,77238 138,7648 -132,0962
117 88 65,17293 -170,2098 -99,9507
117 89 160,2112 -172,9369 80,20485
117 90 175,2321 82,78504 48,15352
117 91 87,58199 4,398637 -80,88638
117 92 95,10514 -6,092393 -47,70729
117 93 111,354 5,194407 -36,25277
117 94 125,6493 19,9006 -24,84064
117 95 146,131 -2,996174 -20,22939
117 96 164,4283 -2,996174 -17,1583
117 97 351,1664 -6,172729 115,1933
117 98 335,0104 12,34935 -122,09
117 99 328,5218 11,77805 -85,0667
117 100 80,95678 -166,4768 -161,565
117 101 63,95311 -161,565 -153,0343
117 102 49,37216 -176,4903 -121,4589
117 103 67,47979 -2,483725 -57,77824
117 104 82,95412 -4,035413 -26,56364
117 105 101,5734 10,63103 -12,13703
117 106 122,3154 7,447215 -7,702554
117 107 139,3956 -3,229558 -4,678391
117 108 159,6857 -2,996174 -3,783255
117 109 341,8758 11,79879 -152,4236
117 110 320,7817 15,12947 -140,6299
117 111 311,8092 48,92175 -112,6798
117 112 308,9926 11,63383 -82,82549
117 113 73,82411 -179,2745 -172,304
117 114 54,91812 180 -169,5085
117 115 39,01282 177,1376 -175,6013
117 116 15,0333 173,6598 -176,6336
117 118 15,0333 6,340226 -3,366448
117 119 38,0526 3,012854 0
117 120 55,44366 1,974966 -8,97264
117 121 337,3906 11,6993 -174,554
117 122 311,4154 17,10753 -168,934
117 123 298,6809 12,0613 -142,4789
117 124 291,8458 11,68137 -81,12348
117 125 72,44308 167,0054 172,304
117 126 60,87693 163,3008 163,9264
117 127 41,10961 155,1363 159,7751
117 128 28,28427 135 135
117 129 15,0333 90 86,63354
117 130 24,08319 45 41,82017
117 131 39,21734 25,97439 20,22486
117 132 57,27129 19,59229 10,92279
117 133 79,24645 14,03625 10,17552
117 134 97,62172 11,30995 6,469812
117 135 118,8276 9,46232 6,766165
117 136 138,4228 19,68378 5,817565
117 137 154,3243 7,926919 2,93565
117 138 270,7277 11,58626 -52,76664
117 139 52,66141 144,9946 124,9627
117 140 27,01851 88,5312 90
117 141 29,52965 64,65382 60,25512
117 142 53,75872 45 43,49257
117 143 63,95311 32,34745 28,53999
117 144 81,70679 26,27421 21,92959
117 145 106,9766 20,80679 21,80141
117 146 121,5648 18,14557 16,07357
117 147 139,2695 15,67282 12,75003
117 148 157,6896 14,45939 10,17552
117 149 179,6942 12,52879 9,934086
117 150 200,898 11,30995 9,743643
117 151 219,2692 23,41238 7,527438
117 152 243,7621 12,07765 4,809986
117 153 260,0523 11,53707 3,87333
117 154 103,3477 148,627 169,3882
117 155 76,55681 141,7856 148,823
117 156 71,21016 143,3475 102,0493
117 157 48 90 90
117 158 50 73,30076 71,56505
117 159 82,53857 37,71263 48,29589
117 160 88,50989 36,75368 32,27565
117 161 114,2366 30,96376 29,93151
117 162 129,769 26,56505 24,59012
117 163 150,2332 23,19859 22,29716
117 164 163,8841 20,12584 17,10274
117 165 181,2015 18,24269 15,25512
117 166 206,4606 16,17216 15,98342
117 167 222,6477 15,38847 13,91249
117 168 247,3863 14,03625 14,03625
117 169 263,2451 13,09189 12,41163
117 170 111,7652 142,209 136,6027
117 171 94,82047 142,5918 117,8816
117 172 84,90005 134,5014 96,48524
117 173 100,5353 56,84553 80,26514
117 174 99,86326 65,82269 48,76554
117 175 125,4193 38,65981 37,87498
117 176 135,8308 33,02387 31,25095
117 177 153,8831 29,47589 28,20163
117 178 173,1416 26,42073 25,09625
117 179 196,9772 23,96249 23,96249
117 180 210,6229 21,1135 19,81947
117 181 227,0595 19,83593 18,11752
117 182 270,2044 14,27165 55,95546
117 183 124,8325 143,424 124,8576
117 184 102,7777 140,8798 94,9759
117 185 117,0137 141,7862 34,2267
117 186 163,7046 42,46627 173,0309
117 187 147,6212 57,57261 172,1069
117 188 129,4022 41,70121 157,8866
117 189 117,5495 41,70007 83,50764
117 190 116,5502 65,82269 61,20606
117 191 226,649 23,06612 51,51273
117 192 235,312 48,59907 22,81127
117 193 287,6775 14,72132 77,64774
117 194 140,3866 140,3167 101,1981
117 195 133,725 152,354 93,71459
117 196 187,4921 92,26311 158,9213
117 197 175,3559 34,38029 153,2973
117 198 155,1434 58,70057 142,8161
117 199 134,7265 50,31528 113,8407
117 200 142,4833 37,34935 85,38251
117 201 143,9645 57,24204 69,63659
117 202 151,6955 44,11643 43,7129
117 203 173,8564 57,24204 13,74606
117 204 252,2185 42,01237 -77,26759
117 205 239,4458 23,39753 79,31716
117 206 246,239 24,18435 48,12923
117 207 312,3831 13,02903 83,60622
117 208 201,2351 44,07948 147,4442
117 209 182,757 42,34599 137,7312
117 210 165,4722 55,85253 123,0291
117 211 165,0215 37,34935 104,4696
117 212 152,659 50,31528 86,22173
117 213 161,5625 58,70057 73,59988
117 214 184,7367 57,24204 51,87111
117 215 258,5616 57,24204 -55,40254
117 216 259,3645 22,53895 84,77737
117 217 336,4808 14,08828 85,27011
117 218 261,7396 42,32287 173,1227
117 219 249,4452 39,12253 170,4477
117 220 226,7108 51,67153 144,2563
117 221 213,2544 68,11553 135,9877
117 222 201,4844 34,38029 126,8964
117 223 190,9531 34,38029 115,9052
117 224 178,9238 41,70007 100,8265
117 225 174,2404 55,85253 87,04897
117 226 186,9668 37,34935 76,15208
117 227 186,1829 65,82269 42,98931
117 228 215,4608 40,97169 8,671834
117 229 231,4934 57,24204 5,563768
117 230 246,1139 57,51382 4,89593
117 231 276,8344 23,00314 84,96498
117 232 362,3428 14,10917 144,8531
117 233 345,4209 14,74677 86,47816
117 234 273,3578 39,12253 151,4142
117 235 252,1154 51,67153 142,3796
117 236 243,1553 39,12253 135,7182
117 237 225,0077 80,00808 129,1979
117 238 212,6176 43,03884 120,2771
117 239 208,0483 34,38029 109,9204
117 240 193,8204 55,85253 98,39112
117 241 196,6606 41,70007 87,38087
117 242 200,21 57,24204 78,35407
117 243 200,4319 65,82269 66,71184
117 244 220,4754 40,97169 42,29374
117 245 234,1242 44,07264 26,05599
117 246 250,6877 57,51382 21,26975
117 247 301,907 21,37057 86,63851
117 248 374,2431 14,69798 113,1596
117 249 368,9457 13,67384 87,48413
118 0 286,7346 -174,6678 -175,9184
118 1 316,6713 129,4528 -172,4378
118 2 293,5567 129,4528 -166,9842
118 3 228,3356 129,4528 -146,8087
118 4 221,266 -174,3812 -85,91571
118 5 232,0003 -177,7679 -70,02844
118 6 240,9721 -179,2815 -37,72876
118 7 184,2296 6,110611 -87,86412
118 8 187,222 6,022327 -80,33451
118 9 192,2218 6,340133 -73,11086
118 10 202,233 -3,012789 -65,85603
118 11 209,263 -7,415265 -59,68121
118 12 221,5349 -8,751674 -42,68604
118 13 237,826 1,792314 -28,23975
118 14 255,9567 -5,402689 -20,70196
118 15 276,4038 6,340133 -16,75362
118 16 297,4698 -3,012789 -12,62551
118 17 312,8327 4,626138 -11,23018
118 18 200,3572 -178,6464 -82,56147
118 19 208,6349 -177,7679 -61,10828
118 20 167,1757 6,022327 -87,72475
118 21 170,3137 6,022327 -78,84891
118 22 176,3416 6,340133 -70,70563
118 23 181,8567 6,022327 -62,89245
118 24 195,026 -5,402689 -40,28218
118 25 214,5086 1,548134 -10,63861
118 26 230,8679 1,792314 -6,578318
118 27 252,6971 4,626138 -4,581505
118 28 271,098 6,076961 -3,818032
118 29 291,9253 6,110611 -3,126123
118 30 406,9059 16,6273 -88,0272
118 31 173,8567 -173,211 -102,7842
118 32 182,7798 -173,211 -35,88971
118 33 201,1158 -174,9595 -8,159017
118 34 189,1656 -174,0155 -144,3799
118 35 180,2225 -174,0155 -78,55508
118 36 190,2827 -177,6467 -49,4201
118 37 146,1885 6,076961 -86,97993
118 38 149,5621 6,076961 -76,52003
118 39 156,1661 6,022327 -67,18248
118 40 165,0196 6,110611 -58,33725
118 41 221,5648 -3,926005 66,33633
118 42 236,1834 4,626138 25,61653
118 43 253,0433 6,076961 15,36373
118 44 272,6277 3,366448 11,42082
118 45 391,6848 49,65427 -87,96219
118 46 155,103 -173,211 -116,7252
118 47 164,6375 170,5743 -58,72675
118 48 178,5262 -173,991 -29,06172
118 49 125,0138 6,340133 -86,37305
118 50 128,5683 6,110611 -73,53793
118 51 138,2293 6,076961 -62,31114
118 52 145,633 14,39751 -53,55846
118 53 237,5377 6,110611 80,46975
118 54 246,6603 6,110611 48,72357
118 55 262,3018 3,366448 32,8298
118 56 278,3734 6,022327 24,9891
118 57 384,9281 12,8555 -34,6384
118 58 367,5354 12,8555 -87,52905
118 59 135,369 129,7153 -123,6021
118 60 129,963 132,7278 -109,1114
118 61 124,9381 -177,8094 -94,00606
118 62 133,7195 -179,7727 -37,14191
118 63 154,082 -177,6467 -10,24067
118 64 174,7674 177,8106 -6,339298
118 65 107,0297 -11,11652 -85,56075
118 66 111,8235 26,14219 -70,30962
118 67 121,299 -3,926005 -56,74575
118 68 131,9048 28,96383 -45,62845
118 69 289,5432 32,97652 45,30629
118 70 342,175 13,88933 -87,00118
118 71 123,0432 -174,0155 -133,8969
118 72 112,4028 -177,8094 -116,2468
118 73 104,5122 -179,7727 -95,86215
118 74 158,904 -176,3282 54,03772
118 75 177,7807 138,5141 22,47864
118 76 86,04754 1,548134 -83,88602
118 77 92,51233 -5,402689 -61,41622
118 78 103,5584 35,4452 -46,06834
118 79 117,1927 20,88326 -36,96888
118 80 135,2111 3,366506 -30,48619
118 81 151,4074 11,44248 -25,2878
118 82 318,8894 -8,530761 142,3231
118 83 338,282 14,73748 -101,543
118 84 334,4201 12,74865 -144,3533
118 85 326,0265 14,34754 -86,07578
118 86 110,0502 149,4425 -147,155
118 87 93,29025 -174,0155 -133,2292
118 88 85,52139 -177,8094 -100,045
118 89 179,6818 -174,2393 79,9905
118 90 192,2939 -175,952 48,75201
118 91 65,8754 -10,03025 -78,2449
118 92 77,15883 -3,926005 -50,66275
118 93 90,84807 -8,862951 -33,65907
118 94 107,948 3,366448 -26,58821
118 95 127,3876 53,15581 -21,24769
118 96 145,7533 -8,530738 -16,79543
118 97 333,5392 32,97652 115,8379
118 98 316,7012 13,50479 -120,5944
118 99 306,0246 13,01587 -85,4473
118 100 99,92998 -169,1359 -161,565
118 101 83,67812 -174,8056 -155,1478
118 102 68,95399 -175,3645 -111,0502
118 103 48,73364 -5,003315 -56,6026
118 104 63,34836 -4,635486 -23,00863
118 105 82,99028 -14,29957 -13,82446
118 106 101,0614 47,54022 -6,195555
118 107 121,9191 53,15581 -4,97453
118 108 141,1957 13,55685 -3,576646
118 109 317,8304 27,0588 -151,1924
118 110 302,2633 54,34852 -137,3597
118 111 291,777 20,55255 -112,4426
118 112 290,9323 49,82209 -82,99731
118 113 98,0816 -179,4212 -178,2644
118 114 77,05842 180 -177,8253
118 115 57,42822 178,0909 -171,0274
118 116 40 180 180
118 117 15,0333 173,6598 -176,6336
118 119 15,0333 6,340226 -3,366448
118 120 36,49657 0 -8,972618
118 121 319,3953 18,19939 -174,5638
118 122 293,4774 14,61925 -169,0481
118 123 272,6283 17,28073 -142,331
118 124 265,9333 15,1414 -80,67017
118 125 98,15294 169,5923 170,2564
118 126 75,32596 166,4768 173,991
118 127 63,24555 161,565 161,565
118 128 35,69314 154,0256 167,4712
118 129 26,90725 138,0128 135
118 130 15,0333 90 86,63354
118 131 24,08319 45 41,82017
118 132 39,92493 28,30075 20,22486
118 133 55,7315 19,59229 8,130115
118 134 75,53807 14,88626 6,008999
118 135 100,7515 22,54946 7,128465
118 136 120,4799 16,84381 5,017978
118 137 135,6309 62,00908 4,509889
118 138 244,9483 12,82069 -51,94833
118 139 67,11715 156,1647 120,9731
118 140 30,88689 115,9744 119,7449
118 141 35,01428 93,01279 88,45184
118 142 41,18252 61,69925 62,81889
118 143 50,9902 45 41,82017
118 144 65,86349 33,46538 30,37912
118 145 80,32434 25,40772 20,22486
118 146 104,4031 21,50143 20,49259
118 147 121,5648 18,14557 16,07357
118 148 139,714 16,43417 12,75003
118 149 161,6168 14,03625 12,14429
118 150 182,7944 40,12257 11,58738
118 151 201,1456 17,26737 7,528637
118 152 218,0349 16,20462 4,976026
118 153 242,0495 17,10273 3,744445
118 154 115,9145 155,502 168,7269
118 155 100,7251 156,6455 138,528
118 156 87,82498 152,6547 102,3994
118 157 50,59644 108,435 108,435
118 158 57,00877 91,90915 88,99491
118 159 60 56,30993 53,1301
118 160 77,7946 45,97102 42,95459
118 161 97,41663 36,8699 35,81117
118 162 107,3313 30,96376 26,56505
118 163 132,3783 26,95219 26,56505
118 164 146,7787 22,70637 20,41843
118 165 163,817 20,35833 17,99592
118 166 189,1137 17,8601 18,43496
118 167 205,0805 16,8584 15,98342
118 168 221,2691 15,25512 12,52881
118 169 245,455 17,10273 13,88339
118 170 125,4107 131,8255 138,7348
118 171 119,0621 154,9831 118,4468
118 172 107,3508 156,8173 96,26137
118 173 79,29559 55,47847 80,47823
118 174 89,81906 67,37903 51,33438
118 175 100,5684 45 41,82017
118 176 121,4002 38,58916 37,05653
118 177 143,1223 33,02387 33,69007
118 178 151,6113 29,47589 27,39536
118 179 170,1764 26,56505 23,55227
118 180 193,8659 23,19859 22,57414
118 181 210,0905 21,65233 20,49259
118 182 252,4552 15,40506 56,2267
118 183 137,1838 152,9409 124,4868
118 184 123,1906 122,4006 93,87781
118 185 169,5091 55,93087 175,2765
118 186 153,4646 55,51807 173,3158
118 187 134,3097 51,34019 169,4249
118 188 109,2776 56,9365 156,4761
118 189 107,3976 54,52379 82,575
118 190 113,8108 54,58256 61,62993
118 191 199,8558 25,62712 51,85459
118 192 219,1812 60,6176 25,41145
118 193 270,104 15,86975 78,48191
118 194 158,8162 131,3817 101,9153
118 195 199,6543 51,34019 164,4142
118 196 176,0982 60,48915 160,1515
118 197 159,2478 85,65672 152,167
118 198 136,7128 83,61504 137,9023
118 199 123,1588 58,01426 114,0978
118 200 129,5834 52,23693 84,90734
118 201 122,1674 55,99753 68,55871
118 202 139,3432 59,14507 36,89448
118 203 154,4662 59,22976 11,72056
118 204 264,1543 60,91711 -79,62878
118 205 222,9292 25,50342 78,53947
118 206 230,5012 26,34775 49,41266
118 207 294,7535 17,10253 83,25684
118 208 184,828 55,93087 145,3627
118 209 171,2997 86,87076 137,2918
118 210 158,8461 87,19077 123,0213
118 211 149,184 56,56586 104,221
118 212 147,318 53,31932 86,21273
118 213 151,338 50,52753 73,2324
118 214 171,7714 54,52379 50,50098
118 215 244,0859 54,52379 -54,51336
118 216 243,1232 24,66819 84,92558
118 217 310,2444 15,30791 85,33143
118 218 246,2142 87,21387 172,8335
118 219 236,6623 51,14679 169,1324
118 220 216,7231 54,46232 144,1621
118 221 196,93 61,15934 135,8928
118 222 181,9548 100,1032 126,7697
118 223 167,9846 83,61504 114,8257
118 224 171,4922 50,52753 101,057
118 225 165,2855 53,31932 86,93168
118 226 170,8942 54,52379 76,16295
118 227 178,1099 60,91711 42,57777
118 228 195,7191 60,91711 9,854788
118 229 221,3343 52,01651 7,374748
118 230 227,8925 54,70526 4,706277
118 231 260,7911 25,12549 85,23891
118 232 344,2027 17,10253 145,1627
118 233 327,7408 15,89789 86,40292
118 234 260,7702 51,14679 150,5667
118 235 236,9734 80,14731 142,0942
118 236 230,5941 51,14679 135,7424
118 237 211,3927 86,58174 129,0331
118 238 201,7899 85,89112 120,4307
118 239 193,7616 51,34019 110,532
118 240 186,1424 54,52379 98,48419
118 241 185,1567 54,52379 87,31326
118 242 179,102 54,70526 78,79114
118 243 185,3059 54,70526 67,55087
118 244 205,7356 54,52379 43,1641
118 245 218,6603 59,22976 27,27339
118 246 232,3792 54,70526 20,278
118 247 284,4771 26,80579 86,79415
118 248 356,5711 15,84362 112,9034
118 249 351,2134 14,74086 87,4154
119 0 306,8736 -178,945 -175,6621
119 1 287,5681 -177,0869 -172,7624
119 2 316,0829 -177,1756 -169,5515
119 3 251,1933 -178,3635 -143,5175
119 4 241,86 -178,5999 -85,57813
119 5 250,0094 -175,3917 -70,02708
119 6 183,5397 -26,58686 -143,7019
119 7 169,6793 60,63706 -87,6584
119 8 169,6214 32,52362 -79,87204
119 9 173,3069 -33,43317 -72,5402
119 10 185,7688 60,63706 -65,72976
119 11 190,7058 -21,80145 -59,86726
119 12 202,0913 -33,43317 -42,70333
119 13 223,7299 60,63706 -28,13039
119 14 241,3382 47,34473 -19,99218
119 15 262,8971 -57,10064 -16,46222
119 16 276,5699 -26,76652 -13,27678
119 17 296,2871 53,84636 -11,02582
119 18 219,8584 -179,4253 -83,01479
119 19 224,3934 177,2332 -61,25348
119 20 149,4314 32,52362 -87,27959
119 21 152,7316 32,52362 -78,29696
119 22 157,4965 -33,43317 -69,96616
119 23 164,6684 32,52362 -62,23748
119 24 176,5074 -21,80145 -33,98792
119 25 197,2512 32,52362 -11,28394
119 26 212,9084 -26,76652 -6,578407
119 27 236,1964 53,84636 -4,139761
119 28 256,173 47,34473 -3,258465
119 29 273,7174 -26,76652 -3,057551
119 30 388,907 32,23155 -88,0393
119 31 194,1378 -178,1093 -102,59
119 32 203,869 -179,3704 -39,24149
119 33 221,065 -179,4253 -7,702247
119 34 209,0253 -177,5065 -145,4675
119 35 201,1595 -175,6726 -79,0815
119 36 206,2028 179,0294 -46,88686
119 37 126,6675 -21,80145 -86,98313
119 38 130,061 -21,80145 -76,37729
119 39 138,8812 32,52362 -66,4214
119 40 150,5914 60,63706 -59,21912
119 41 203,5798 53,84636 65,11306
119 42 219,9302 53,84636 26,44357
119 43 238,3648 47,34473 16,20716
119 44 258,6542 -57,10064 11,10248
119 45 373,8947 27,89725 -87,78078
119 46 176,3526 -179,3704 -116,1637
119 47 181,5971 -176,58 -48,19963
119 48 199,784 -177,5633 -26,64269
119 49 105,8916 -33,43317 -86,13831
119 50 114,1607 60,63706 -73,1257
119 51 118,8349 -21,80145 -62,32511
119 52 133,9627 -51,41084 -55,84031
119 53 219,541 -26,76652 80,80763
119 54 228,5818 -26,76652 48,96367
119 55 248,5051 -57,10064 33,2275
119 56 261,5127 32,52362 25,20594
119 57 366,1902 32,23155 -39,35699
119 58 349,4791 32,23155 -87,55616
119 59 156,2774 124,8904 -123,2601
119 60 150,175 -178,2364 -109,7545
119 61 145,2466 -176,8331 -94,96145
119 62 152,4801 -176,8331 -36,50342
119 63 171,6466 -177,2323 -12,84766
119 64 190,7039 129,8162 -5,99211
119 65 89,56087 32,52362 -84,79008
119 66 97,10989 47,22228 -68,67526
119 67 103,7356 53,84636 -56,08392
119 68 114,5862 -45 -46,41442
119 69 271,4207 -30,96374 49,78317
119 70 324,0548 62,14316 -87,14087
119 71 141,8307 -176,8331 -132,7645
119 72 132,7798 -177,5105 -116,3527
119 73 123,9123 -178,6948 -97,27147
119 74 177,3646 -176,3438 52,52303
119 75 195,5787 171,9995 22,14242
119 76 70,50394 60,46015 -83,21014
119 77 73,51684 36,18967 -60,75269
119 78 86,37129 -44,02898 -48,69139
119 79 101,9804 -36,75368 -41,86364
119 80 118,9289 -7,788152 -34,87891
119 81 132,8276 -30,14134 -26,51097
119 82 304,8459 60,57796 142,67
119 83 320,2795 52,95523 -101,4906
119 84 316,3969 15,74886 -144,5098
119 85 307,9582 32,23155 -86,15842
119 86 127,7823 -176,4893 -146,4965
119 87 116,3787 -179,3704 -128,3237
119 88 103,8375 164,4056 -99,6933
119 89 194,7603 166,6307 78,02025
119 90 209,3061 -175,7109 48,36215
119 91 50,95232 53,19796 -78,83375
119 92 61,40033 -45 -52,94347
119 93 73,00685 -33,69007 -36,08508
119 94 88,93797 17,45719 -29,68332
119 95 107,7571 -32,98844 -21,37699
119 96 128,8408 20,22207 -16,61333
119 97 315,9864 -30,96374 115,5785
119 98 298,9408 52,82134 -120,4509
119 99 282,7115 17,12205 -84,78943
119 100 117,8813 -171,3268 -164,5779
119 101 101,4771 178,9573 -159,0127
119 102 87,53619 -179,4304 -115,68
119 103 25,06728 2,048131 -63,01711
119 104 44,29447 -28,30075 -26,56505
119 105 63,8998 -28,66328 -11,7739
119 106 81,74811 -32,98844 -7,989056
119 107 102,2885 -32,98844 -4,844199
119 108 124,3307 20,22207 -3,924908
119 109 296,6684 15,52455 -153,3983
119 110 286,2855 43,53567 -137,5595
119 111 266,948 17,81948 -114,7615
119 112 267,2425 16,92638 -82,56152
119 113 117,3456 180 -175,6013
119 114 97,41663 180 -174,6991
119 115 76,41989 179,2745 -173,3333
119 116 59,00847 178,0909 -177,0892
119 117 38,0526 176,9871 180
119 118 15,0333 173,6598 -176,6336
119 120 15,0333 6,340226 -3,366448
119 121 294,9995 59,05927 -173,6936
119 122 277,0713 32,47115 -169,6736
119 123 257,2009 32,47115 -140,2299
119 124 245,6385 16,28085 -80,30799
119 125 116,619 171,3268 173,2338
119 126 95,42536 169,5923 173,5302
119 127 81,25269 166,4768 165,9637
119 128 58,94065 162,7585 163,9264
119 129 39,92493 154,6538 156,4477
119 130 25,6125 137,8624 138,1798
119 131 15,0333 90 86,63354
119 132 26,90725 48,01279 45
119 133 37,94733 28,30075 16,55707
119 134 62,27389 33,95901 16,2271
119 135 75,53807 14,88626 6,008999
119 136 101,1467 53,43509 4,869167
119 137 117,2296 32,48983 3,863408
119 138 229,7848 52,70267 -55,72853
119 139 88,38599 162,4913 119,6735
119 140 56,56854 135 135
119 141 31,62278 120,0686 119,7449
119 142 35,01428 90 88,45184
119 143 44,29447 61,69925 63,43495
119 144 52,34501 45 43,49257
119 145 65,86349 33,46538 30,37912
119 146 80,32434 25,40772 20,22486
119 147 104,4075 53,43509 20,42572
119 148 122,1229 19,01076 16,07357
119 149 138,0797 16,43417 11,63362
119 150 157,6896 14,45939 10,17552
119 151 183,3781 52,70267 7,379536
119 152 199,8202 16,13628 4,86792
119 153 216,1637 15,35544 3,78667
119 154 130,3472 160,3057 167,8702
119 155 115,2053 160,3057 149,3748
119 156 103,0114 159,8759 101,5009
119 157 64,40497 124,5923 125,1342
119 158 56,921 108,435 108,435
119 159 50,59644 71,56505 71,56505
119 160 70,72482 56,53462 56,30993
119 161 79,24645 45 42,95459
119 162 88,20431 37,56859 32,27565
119 163 111,8928 30,96376 28,85567
119 164 126,8464 25,79603 23,55227
119 165 146,8945 22,9993 21,37063
119 166 162,6407 19,92558 17,10274
119 167 187,9835 32,47115 17,54706
119 168 203,4945 16,69925 14,51428
119 169 219,3171 15,38847 12,52881
119 170 141,0099 139,8401 139,2169
119 171 134,8572 163,6862 117,765
119 172 124,3439 162,1971 96,04393
119 173 73,12338 69,2916 77,49796
119 174 84,97058 63,72579 63,13808
119 175 94,02127 53,1301 51,91123
